number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
38,PRUNED,0.144172640145,2026-06-03T18:32:02.410460,2026-06-03T18:32:47.253619,44.843159,70,59.956984696411816,"{""fold_scores"": {""1"": 0.14221793413162231, ""2"": 0.12040606886148453, ""3"": 0.112983837723732, ""4"": 0.125035360455513, ""5"": 0.22021999955177307}, ""pruned_after_fold"": 5}"
39,PRUNED,0.144105884433,2026-06-03T18:32:47.268910,2026-06-03T18:33:32.108214,44.839304,90,0.610097835905263,"{""fold_scores"": {""1"": 0.14207828044891357, ""2"": 0.12029244005680084, ""3"": 0.11295874416828156, ""4"": 0.12499794363975525, ""5"": 0.2202020138502121}, ""pruned_after_fold"": 5}"
40,PRUNED,0.148123881221,2026-06-03T18:33:32.123663,2026-06-03T18:34:16.990617,44.866954,60,6484.81091975268,"{""fold_scores"": {""1"": 0.14631202816963196, ""2"": 0.12534251809120178, ""3"": 0.11454468965530396, ""4"": 0.12748384475708008, ""5"": 0.22693632543087006}, ""pruned_after_fold"": 5}"
41,COMPLETE,0.145555778096,2026-06-03T18:34:17.003619,2026-06-03T18:35:10.956958,53.953339,120,31173.820059270703,"{""fold_scores"": {""1"": 0.14795319736003876, ""2"": 0.12765932083129883, ""3"": 0.11621350049972534, ""4"": 0.12863385677337646, ""5"": 0.23077073693275452, ""6"": 0.12210405617952347}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.858299016952515}"
42,COMPLETE,0.145607049266,2026-06-03T18:35:10.974490,2026-06-03T18:36:04.846307,53.871817,140,34329.405668855725,"{""fold_scores"": {""1"": 0.1480960249900818, ""2"": 0.12764182686805725, ""3"": 0.11629174649715424, ""4"": 0.1285909116268158, ""5"": 0.23073138296604156, ""6"": 0.12229040265083313}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.773125648498535}"
43,COMPLETE,0.144513965895,2026-06-03T18:36:04.866353,2026-06-03T18:36:58.592303,53.72595,140,9610.265662539921,"{""fold_scores"": {""1"": 0.14700612425804138, ""2"": 0.1267901510000229, ""3"": 0.11472306400537491, ""4"": 0.1280805468559265, ""5"": 0.2287648469209671, ""6"": 0.12171906232833862}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.62930607795715}"
44,PRUNED,0.147555437684,2026-06-03T18:36:58.607252,2026-06-03T18:37:43.347934,44.740682,125,98775.47438224734,"{""fold_scores"": {""1"": 0.14494994282722473, ""2"": 0.12637829780578613, ""3"": 0.1146412044763565, ""4"": 0.12609538435935974, ""5"": 0.2257123589515686}, ""pruned_after_fold"": 5}"
45,COMPLETE,0.145239133388,2026-06-03T18:37:43.363622,2026-06-03T18:38:37.050132,53.68651,175,45109.35143653942,"{""fold_scores"": {""1"": 0.14756661653518677, ""2"": 0.1278129667043686, ""3"": 0.11643686145544052, ""4"": 0.1279643028974533, ""5"": 0.22967353463172913, ""6"": 0.12198051810264587}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.56936764717102}"
46,PRUNED,0.145899069309,2026-06-03T18:38:37.065381,2026-06-03T18:39:21.771231,44.70585,195,1774.2474546441522,"{""fold_scores"": {""1"": 0.144158273935318, ""2"": 0.12251100689172745, ""3"": 0.11366497725248337, ""4"": 0.12642976641654968, ""5"": 0.2227313220500946}, ""pruned_after_fold"": 5}"
47,PRUNED,0.144106009603,2026-06-03T18:39:21.787611,2026-06-03T18:40:06.558377,44.770766,80,4.3548359090684645,"{""fold_scores"": {""1"": 0.14208251237869263, ""2"": 0.12029542028903961, ""3"": 0.11295360326766968, ""4"": 0.12500344216823578, ""5"": 0.22019506990909576}, ""pruned_after_fold"": 5}"
