number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
47,PRUNED,0.159068122506,2026-03-02T22:29:10.557974,2026-03-02T22:29:56.592180,46.034206,35,3.216854550602845,"{""fold_scores"": {""1"": 0.15365943312644958, ""2"": 0.12966620922088623, ""3"": 0.13117310404777527, ""4"": 0.13749796152114868, ""5"": 0.24334390461444855}, ""pruned_after_fold"": 5}"
48,COMPLETE,0.1553677544,2026-03-02T22:29:56.606430,2026-03-02T22:30:51.712006,55.105576,30,0.055649928099942805,"{""fold_scores"": {""1"": 0.15826749801635742, ""2"": 0.13339707255363464, ""3"": 0.1324923038482666, ""4"": 0.13586273789405823, ""5"": 0.24222835898399353, ""6"": 0.12995855510234833}, ""objective_metric"": ""median_r"", ""trial_seconds"": 54.98858141899109}"
49,PRUNED,0.158916157484,2026-03-02T22:30:51.733493,2026-03-02T22:31:37.502371,45.768878,45,2310.91997010893,"{""fold_scores"": {""1"": 0.15465091168880463, ""2"": 0.13089850544929504, ""3"": 0.13262736797332764, ""4"": 0.13523373007774353, ""5"": 0.241170272231102}, ""pruned_after_fold"": 5}"
50,COMPLETE,0.156946728627,2026-03-02T22:31:37.519984,2026-03-02T22:32:31.596061,54.076077,25,7471.21317925577,"{""fold_scores"": {""1"": 0.15733101963996887, ""2"": 0.13681793212890625, ""3"": 0.13569989800453186, ""4"": 0.13361534476280212, ""5"": 0.2445935308933258, ""6"": 0.1336226463317871}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.96323490142822}"
51,COMPLETE,0.157253516217,2026-03-02T22:32:31.612681,2026-03-02T22:33:26.538987,54.926306,30,20494.679905938156,"{""fold_scores"": {""1"": 0.16176080703735352, ""2"": 0.13787157833576202, ""3"": 0.13533499836921692, ""4"": 0.1349002718925476, ""5"": 0.24116159975528717, ""6"": 0.1324918419122696}, ""objective_metric"": ""median_r"", ""trial_seconds"": 54.81425952911377}"
52,PRUNED,0.159342846274,2026-03-02T22:33:26.555564,2026-03-02T22:34:12.383944,45.82838,40,51656.251585332306,"{""fold_scores"": {""1"": 0.15715676546096802, ""2"": 0.13357403874397278, ""3"": 0.13123829662799835, ""4"": 0.13455256819725037, ""5"": 0.24019256234169006}, ""pruned_after_fold"": 5}"
53,PRUNED,0.158005321026,2026-03-02T22:34:12.400839,2026-03-02T22:34:56.775889,44.37505,20,18395.475864798093,"{""fold_scores"": {""1"": 0.15426558256149292, ""2"": 0.13431355357170105, ""3"": 0.13067923486232758, ""4"": 0.13078972697257996, ""5"": 0.23997850716114044}, ""pruned_after_fold"": 5}"
54,COMPLETE,0.156480441491,2026-03-02T22:34:56.792483,2026-03-02T22:35:51.507600,54.715117,30,3992.7204248256626,"{""fold_scores"": {""1"": 0.15934425592422485, ""2"": 0.13650426268577576, ""3"": 0.13530558347702026, ""4"": 0.13403573632240295, ""5"": 0.24069158732891083, ""6"": 0.13300122320652008}, ""objective_metric"": ""median_r"", ""trial_seconds"": 54.60264182090759}"
55,PRUNED,0.160176643729,2026-03-02T22:35:51.524639,2026-03-02T22:36:37.007248,45.482609,35,9571.35784994753,"{""fold_scores"": {""1"": 0.15728360414505005, ""2"": 0.13199970126152039, ""3"": 0.1336994469165802, ""4"": 0.13555000722408295, ""5"": 0.24235045909881592}, ""pruned_after_fold"": 5}"
56,PRUNED,0.159457939863,2026-03-02T22:36:37.025350,2026-03-02T22:37:22.513999,45.488649,40,47983.43184865444,"{""fold_scores"": {""1"": 0.1573394536972046, ""2"": 0.13367819786071777, ""3"": 0.13143903017044067, ""4"": 0.13458529114723206, ""5"": 0.2402477264404297}, ""pruned_after_fold"": 5}"
57,COMPLETE,0.1571810022,2026-03-02T22:37:22.530606,2026-03-02T22:38:16.191201,53.660595,25,19943.43866430181,"{""fold_scores"": {""1"": 0.15813399851322174, ""2"": 0.13831965625286102, ""3"": 0.13583329319953918, ""4"": 0.13339176774024963, ""5"": 0.24409520626068115, ""6"": 0.13331209123134613}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.54288959503174}"
58,PRUNED,0.158362543583,2026-03-02T22:38:16.207892,2026-03-02T22:39:01.713288,45.505396,55,66.42804177828435,"{""fold_scores"": {""1"": 0.15314529836177826, ""2"": 0.12992766499519348, ""3"": 0.13120782375335693, ""4"": 0.13648167252540588, ""5"": 0.24105025827884674}, ""pruned_after_fold"": 5}"
59,PRUNED,0.15774692893,2026-03-02T22:39:01.730012,2026-03-02T22:39:47.281834,45.551822,120,93032.95485316226,"{""fold_scores"": {""1"": 0.15584421157836914, ""2"": 0.13292065262794495, ""3"": 0.12968677282333374, ""4"": 0.13328015804290771, ""5"": 0.23700284957885742}, ""pruned_after_fold"": 5}"
