number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
69,PRUNED,0.159278333187,2026-06-03T20:31:34.083687,2026-06-03T20:32:41.440508,67.356821,120,16861.450668729587,"{""fold_scores"": {""1"": 0.1564638614654541, ""2"": 0.13074618577957153, ""3"": 0.12919384241104126, ""4"": 0.1354159414768219, ""5"": 0.24457183480262756}, ""pruned_after_fold"": 5}"
70,PRUNED,0.149614048004,2026-06-03T20:32:41.456609,2026-06-03T20:33:48.926186,67.469577,190,28.346595164348372,"{""fold_scores"": {""1"": 0.1463267207145691, ""2"": 0.12012773752212524, ""3"": 0.1212150901556015, ""4"": 0.12978945672512054, ""5"": 0.23061123490333557}, ""pruned_after_fold"": 5}"
71,PRUNED,0.160032841563,2026-06-03T20:33:48.941607,2026-06-03T20:34:56.206055,67.264448,30,98840.08312391027,"{""fold_scores"": {""1"": 0.16066467761993408, ""2"": 0.13387379050254822, ""3"": 0.12867900729179382, ""4"": 0.1376640647649765, ""5"": 0.23928266763687134}, ""pruned_after_fold"": 5}"
72,COMPLETE,0.15713232259,2026-06-03T20:34:56.218018,2026-06-03T20:36:17.040708,80.82269,110,57975.75357812234,"{""fold_scores"": {""1"": 0.1596907079219818, ""2"": 0.1343897134065628, ""3"": 0.1303066909313202, ""4"": 0.1377546489238739, ""5"": 0.24772343039512634, ""6"": 0.1329287439584732}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.72732853889465}"
73,COMPLETE,0.157130224009,2026-06-03T20:36:17.058992,2026-06-03T20:37:39.981544,82.922552,135,56539.77372036785,"{""fold_scores"": {""1"": 0.1596032679080963, ""2"": 0.13432058691978455, ""3"": 0.13032817840576172, ""4"": 0.13777266442775726, ""5"": 0.2477545440196991, ""6"": 0.13300210237503052}, ""objective_metric"": ""median_r"", ""trial_seconds"": 82.82485699653625}"
74,PRUNED,0.161266607046,2026-06-03T20:37:39.997463,2026-06-03T20:38:49.643609,69.646146,130,34737.92246737855,"{""fold_scores"": {""1"": 0.1585851013660431, ""2"": 0.13286134600639343, ""3"": 0.1306263953447342, ""4"": 0.13685399293899536, ""5"": 0.24740619957447052}, ""pruned_after_fold"": 5}"
75,COMPLETE,0.157182042797,2026-06-03T20:38:49.661013,2026-06-03T20:40:13.124961,83.463948,140,66923.93262338125,"{""fold_scores"": {""1"": 0.15973812341690063, ""2"": 0.13486438989639282, ""3"": 0.13054022192955017, ""4"": 0.13763374090194702, ""5"": 0.24769845604896545, ""6"": 0.13261732459068298}, ""objective_metric"": ""median_r"", ""trial_seconds"": 83.37028193473816}"
76,PRUNED,0.160813525319,2026-06-03T20:40:13.140259,2026-06-03T20:41:22.886370,69.746111,140,27714.787757540595,"{""fold_scores"": {""1"": 0.1582718789577484, ""2"": 0.1322689652442932, ""3"": 0.1302364319562912, ""4"": 0.13646604120731354, ""5"": 0.24682430922985077}, ""pruned_after_fold"": 5}"
77,COMPLETE,0.157190452019,2026-06-03T20:41:22.902889,2026-06-03T20:42:47.204468,84.301579,110,66464.98847944922,"{""fold_scores"": {""1"": 0.15974628925323486, ""2"": 0.13485431671142578, ""3"": 0.13050156831741333, ""4"": 0.1376819759607315, ""5"": 0.24773232638835907, ""6"": 0.1326262354850769}, ""objective_metric"": ""median_r"", ""trial_seconds"": 84.20680499076843}"
78,PRUNED,0.159564438462,2026-06-03T20:42:47.220513,2026-06-03T20:43:56.995701,69.775188,110,18497.30736502064,"{""fold_scores"": {""1"": 0.15687114000320435, ""2"": 0.1310873031616211, ""3"": 0.12932687997817993, ""4"": 0.13542801141738892, ""5"": 0.24510885775089264}, ""pruned_after_fold"": 5}"
79,COMPLETE,0.157165683806,2026-06-03T20:43:57.011960,2026-06-03T20:45:20.848868,83.836908,110,71857.70361526398,"{""fold_scores"": {""1"": 0.15983450412750244, ""2"": 0.1348155438899994, ""3"": 0.13043327629566193, ""4"": 0.13759467005729675, ""5"": 0.24779999256134033, ""6"": 0.13251611590385437}, ""objective_metric"": ""median_r"", ""trial_seconds"": 83.74442172050476}"
